Address,Data
2976,-573
2980,-562
2984,-537
2988,-551
2992,-548
2996,-537
3000,-559
3004,-537
3008,-537
3012,-555
3016,-534
3020,-537
3024,-548
3028,-537
3032,-544
3036,-534
3040,-530
3044,-534
3048,-551
3052,-520
3056,-537
3060,-551
3064,-523
3068,-541
3072,-541
3076,-523
3080,-534
3084,-551
3088,-534
3092,-520
3096,-513
3100,-463
3104,-449
3108,-452
3112,-410
3116,-421
3120,-403
3124,-389
3128,-403
3132,-417
3136,-403
3140,-414
3144,-428
3148,-399
3152,-403
3156,-428
3160,-417
3164,-414
3168,-428
3172,-421
3176,-438
3180,-442
3184,-421
3188,-452
3192,-474
3196,-452
3200,-452
3204,-470
3208,-449
3212,-460
3216,-484
3220,-470
3224,-481
3228,-491
3232,-477
3236,-470
3240,-477
3244,-463
3248,-481
3252,-506
3256,-498
3260,-491
3264,-495
3268,-481
3272,-488
3276,-523
3280,-498
3284,-491
3288,-495
3292,-467
3296,-474
3300,-474
3304,-431
3308,-417
3312,-417
3316,-392
3320,-392
3324,-378
3328,-339
3332,-343
3336,-361
3340,-339
3344,-368
3348,-364
3352,-378
3356,-378
3360,-350
3364,-385
3368,-435
3372,-467
3376,-477
3380,-481
3384,-502
3388,-477
3392,-498
3396,-523
3400,-520
3404,-527
3408,-530
3412,-520
3416,-516
3420,-527
3424,-502
3428,-513
3432,-551
3436,-619
3440,-707
3444,-792
3448,-587
3452,-194
3456,467
3460,1078
3464,930
3468,-39
3472,-650
3476,-658
3480,-573
3484,-551
3488,-569
3492,-601
3496,-566
3500,-573
3504,-580
3508,-548
3512,-559
3516,-559
3520,-548
3524,-559
3528,-590
3532,-562
3536,-569
3540,-594
3544,-573
3548,-576
3552,-580
3556,-583
3560,-580
3564,-590
3568,-566
3572,-559
3576,-562
3580,-566
3584,-583
3588,-601
3592,-566
3596,-569
3600,-573
3604,-562
3608,-566
3612,-590
3616,-562
3620,-569
3624,-601
3628,-597
3632,-619
3636,-633
3640,-622
3644,-654
3648,-636
3652,-608
3656,-619
3660,-633
3664,-601
3668,-590
3672,-583
3676,-530
3680,-516
3684,-502
3688,-456
3692,-431
3696,-445
3700,-435
3704,-442
3708,-449
3712,-431
3716,-428
3720,-445
3724,-431
3728,-428
3732,-414
3736,-403
3740,-424
3744,-445
3748,-424
3752,-452
3756,-467
3760,-449
3764,-470
3768,-470
3772,-456
3776,-460
3780,-481
3784,-467
3788,-456
3792,-470
3796,-467
3800,-470
3804,-474
3808,-449
3812,-467
3816,-495
3820,-477
3824,-456
3828,-481
3832,-445
3836,-467
3840,-474
3844,-467
3848,-474
3852,-481
3856,-460
3860,-474
3864,-488
3868,-460
3872,-435
3876,-410
3880,-371
3884,-371
3888,-361
3892,-332
3896,-322
3900,-322
3904,-322
3908,-339
3912,-350
3916,-325
3920,-357
3924,-339
3928,-283
3932,-311
3936,-382
3940,-403
3944,-452
3948,-481
3952,-491
3956,-488
3960,-495
3964,-481
3968,-495
3972,-513
3976,-506
3980,-495
3984,-523
3988,-491
3992,-498
3996,-544
4000,-580
4004,-658
4008,-746
4012,-732
4016,-495
4020,-85
4024,643
4028,1191
4032,930
4036,-60
4040,-654
4044,-665
4048,-559
4052,-559
4056,-559
4060,-541
4064,-555
4068,-580
4072,-551
4076,-573
4080,-583
4084,-559
4088,-576
4092,-587
4096,-559
4100,-566
4104,-580
4108,-559
4112,-566
4116,-580
4120,-559
4124,-569
4128,-594
4132,-576
4136,-580
4140,-601
4144,-569
4148,-559
4152,-580
4156,-559
4160,-587
4164,-590
4168,-580
4172,-590
4176,-590
4180,-569
4184,-566
4188,-573
4192,-559
4196,-576
4200,-601
4204,-580
4208,-601
4212,-626
4216,-612
4220,-622
4224,-629
4228,-615
4232,-626
4236,-622
4240,-597
4244,-566
4248,-530
4252,-470
4256,-463
4260,-452
4264,-410
4268,-410
4272,-428
4276,-399
4280,-417
4284,-414
4288,-392
4292,-399
4296,-407
4300,-382
4304,-385
4308,-407
4312,-389
4316,-414
4320,-424
4324,-410
4328,-417
4332,-435
4336,-421
4340,-435
4344,-460
4348,-442
4352,-445
4356,-456
4360,-445
4364,-456
4368,-460
4372,-438
4376,-452
4380,-470
4384,-456
4388,-463
4392,-470
4396,-460
4400,-456
4404,-463
4408,-438
4412,-452
4416,-470
4420,-445
4424,-467
4428,-470
4432,-460
4436,-460
4440,-463
4444,-445
4448,-456
4452,-460
4456,-438
4460,-424
4464,-435
4468,-375
4472,-364
4476,-368
4480,-329
4484,-315
4488,-308
4492,-286
4496,-304
4500,-336
4504,-315
4508,-339
4512,-343
4516,-290
4520,-336
4524,-396
4528,-428
4532,-460
4536,-456
4540,-467
4544,-477
4548,-484
4552,-463
4556,-467
4560,-488
4564,-481
4568,-484
4572,-491
4576,-481
4580,-484
4584,-509
4588,-548
4592,-654
4596,-718
100,10000
104,0
108,0
112,500
116,504
120,1000
124,450
128,1000
500,707
504,707
508,707
512,-707
