Address,Data
2332,-315
2336,-325
2340,-340
2344,-345
2348,-340
2352,-340
2356,-350
2360,-345
2364,-355
2368,-330
2372,-335
2376,-330
2380,-320
2384,-345
2388,-355
2392,-340
2396,-330
2400,-325
2404,-330
2408,-350
2412,-365
2416,-360
2420,-380
2424,-425
2428,-445
2432,-475
2436,-510
2440,-535
2444,-505
2448,-415
2452,-300
2456,-160
2460,-15
2464,235
2468,490
2472,720
2476,875
2480,940
2484,905
2488,755
2492,490
2496,165
2500,-110
2504,-270
2508,-390
2512,-450
2516,-475
2520,-455
2524,-425
2528,-390
2532,-390
2536,-385
2540,-390
2544,-380
2548,-380
2552,-380
2556,-395
2560,-385
2564,-385
2568,-385
2572,-375
2576,-395
2580,-410
2584,-410
2588,-400
2592,-395
2596,-390
2600,-405
2604,-395
2608,-385
2612,-375
2616,-390
2620,-390
2624,-405
2628,-410
2632,-410
2636,-390
2640,-390
2644,-395
2648,-405
2652,-415
2656,-400
2660,-410
2664,-405
2668,-410
2672,-415
2676,-410
2680,-400
2684,-400
2688,-395
2692,-390
2696,-405
2700,-410
2704,-390
2708,-390
2712,-385
2716,-385
2720,-410
2724,-405
2728,-395
2732,-390
2736,-375
2740,-390
2744,-395
2748,-410
2752,-400
2756,-390
2760,-390
2764,-385
2768,-405
2772,-415
2776,-415
2780,-400
2784,-395
2788,-405
2792,-415
2796,-420
2800,-420
2804,-410
2808,-415
2812,-425
2816,-420
2820,-435
2824,-430
2828,-430
2832,-420
2836,-430
2840,-450
2844,-455
2848,-450
2852,-435
2856,-445
2860,-450
2864,-455
2868,-470
2872,-460
2876,-455
2880,-450
2884,-455
2888,-470
2892,-475
2896,-460
2900,-450
2904,-445
2908,-440
2912,-435
2916,-440
2920,-410
2924,-395
2928,-370
2932,-365
2936,-360
2940,-365
2944,-340
2948,-325
2952,-315
2956,-320
2960,-330
2964,-330
2968,-320
2972,-310
2976,-300
2980,-300
2984,-320
2988,-320
2992,-315
2996,-305
3000,-305
3004,-295
3008,-320
3012,-330
3016,-305
3020,-310
3024,-300
3028,-300
3032,-320
3036,-325
3040,-310
3044,-305
3048,-315
3052,-305
3056,-315
3060,-315
3064,-310
3068,-295
3072,-290
3076,-305
3080,-310
3084,-320
3088,-315
3092,-300
3096,-315
3100,-315
3104,-315
3108,-330
3112,-315
3116,-320
3120,-315
3124,-325
3128,-335
3132,-340
3136,-335
3140,-335
3144,-330
3148,-325
3152,-345
3156,-350
3160,-345
3164,-335
3168,-330
3172,-330
3176,-345
3180,-345
3184,-345
3188,-320
3192,-330
3196,-335
3200,-340
3204,-355
3208,-335
3212,-330
3216,-330
3220,-335
3224,-355
3228,-360
3232,-355
3236,-350
3240,-340
3244,-345
3248,-345
3252,-345
3256,-345
3260,-330
3264,-330
3268,-335
3272,-345
3276,-350
3280,-350
3284,-340
3288,-330
3292,-345
3296,-345
3300,-355
3304,-350
3308,-340
3312,-330
3316,-340
3320,-340
3324,-340
3328,-330
3332,-335
3336,-330
3340,-335
3344,-345
3348,-345
3352,-340
3356,-330
3360,-315
3364,-295
3368,-300
3372,-295
3376,-285
3380,-275
3384,-265
3388,-265
3392,-265
3396,-255
3400,-250
3404,-240
3408,-225
3412,-215
3416,-240
3420,-245
3424,-240
3428,-245
3432,-235
3436,-245
3440,-250
3444,-275
3448,-275
3452,-265
3456,-250
3460,-225
3464,-220
3468,-230
3472,-265
3476,-270
3480,-280
3484,-285
3488,-305
3492,-320
3496,-340
3500,-330
3504,-335
3508,-335
3512,-355
3516,-370
3520,-360
3524,-345
3528,-350
3532,-355
3536,-365
3540,-375
3544,-380
3548,-370
3552,-365
3556,-365
3560,-380
3564,-385
3568,-380
3572,-375
3576,-355
3580,-370
3584,-390
3588,-405
3592,-410
3596,-435
3600,-465
3604,-490
3608,-520
3612,-555
3616,-570
3620,-525
3624,-405
3628,-250
3632,-90
3636,120
3640,410
3644,690
3648,885
3652,960
3656,850
3660,520
3664,50
3668,-320
3672,-500
3676,-505
3680,-445
3684,-415
3688,-395
3692,-390
3696,-395
3700,-390
3704,-395
3708,-405
3712,-395
3716,-405
3720,-390
3724,-395
3728,-395
3732,-410
3736,-405
3740,-400
3744,-400
3748,-415
3752,-405
3756,-420
3760,-415
3764,-405
3768,-405
3772,-420
3776,-420
3780,-435
3784,-420
3788,-410
3792,-410
3796,-405
3800,-425
3804,-430
3808,-420
3812,-415
3816,-410
3820,-410
3824,-425
3828,-420
3832,-400
3836,-395
3840,-400
3844,-400
3848,-395
3852,-415
3856,-405
3860,-390
3864,-400
3868,-400
3872,-415
3876,-425
3880,-425
3884,-415
3888,-415
3892,-410
3896,-425
3900,-425
3904,-420
3908,-415
3912,-400
3916,-400
3920,-410
3924,-425
3928,-410
3932,-405
3936,-395
3940,-400
3944,-400
3948,-405
3952,-385
3956,-400
3960,-390
3964,-390
3968,-400
3972,-415
3976,-405
3980,-405
3984,-410
3988,-415
3992,-420
3996,-420
4000,-425
4004,-415
4008,-415
4012,-410
4016,-435
4020,-430
4024,-435
4028,-420
4032,-420
4036,-420
4040,-420
4044,-425
4048,-425
4052,-415
4056,-395
4060,-395
4064,-390
4068,-375
4072,-360
4076,-340
4080,-335
4084,-330
4088,-335
4092,-335
4096,-325
4100,-320
4104,-305
4108,-305
4112,-315
4116,-310
4120,-305
4124,-300
4128,-300
4132,-300
4136,-310
4140,-310
4144,-310
4148,-315
4152,-300
4156,-305
4160,-315
4164,-320
4168,-325
4172,-310
4176,-305
4180,-305
4184,-320
4188,-325
4192,-305
4196,-310
4200,-295
4204,-310
4208,-325
4212,-330
4216,-320
4220,-320
4224,-320
4228,-325
4232,-350
4236,-350
4240,-340
4244,-335
4248,-330
4252,-335
4256,-340
4260,-360
4264,-350
4268,-350
4272,-355
4276,-360
4280,-355
4284,-365
4288,-355
4292,-350
4296,-340
4300,-355
4304,-350
4308,-365
4312,-365
4316,-350
4320,-355
4324,-350
4328,-370
4332,-380
4336,-370
4340,-360
4344,-365
4348,-360
4352,-365
4356,-380
4360,-370
4364,-365
4368,-350
4372,-350
4376,-350
4380,-370
4384,-365
4388,-345
4392,-345
4396,-340
4400,-355
4404,-365
4408,-360
4412,-355
4416,-355
4420,-355
4424,-375
4428,-385
4432,-355
4436,-360
4440,-355
4444,-360
4448,-360
4452,-370
4456,-360
4460,-345
4464,-355
4468,-345
4472,-345
4476,-345
4480,-340
4484,-310
4488,-305
4492,-305
4496,-310
4500,-305
4504,-290
4508,-285
4512,-275
4516,-280
4520,-280
4524,-275
4528,-265
4532,-255
4536,-245
4540,-260
4544,-265
4548,-275
4552,-280
4556,-265
4560,-270
4564,-275
4568,-280
4572,-275
4576,-280
4580,-275
4584,-265
4588,-255
4592,-240
4596,-260
4600,-280
4604,-310
4608,-310
4612,-345
4616,-360
4620,-380
4624,-385
4628,-380
4632,-370
4636,-375
4640,-385
4644,-390
4648,-395
4652,-385
4656,-385
4660,-385
4664,-395
4668,-405
4672,-400
4676,-375
4680,-375
4684,-390
4688,-395
4692,-415
4696,-405
4700,-400
4704,-390
4708,-405
4712,-425
4716,-460
4720,-475
4724,-505
4728,-510
4732,-525
4736,-540
4740,-600
4744,-645
4748,-630
4752,-575
4756,-495
4760,-385
4764,-270
4768,-115
4772,90
4776,370
4780,635
4784,810
4788,860
4792,770
4796,475
4800,65
4804,-305
4808,-500
4812,-520
4816,-475
4820,-410
4824,-390
4828,-390
4832,-400
4836,-410
4840,-405
4844,-385
4848,-390
4852,-395
4856,-405
4860,-410
4864,-405
4868,-400
4872,-390
4876,-395
4880,-410
4884,-415
4888,-410
4892,-395
4896,-405
4900,-410
4904,-405
4908,-405
4912,-410
4916,-390
4920,-385
4924,-390
4928,-395
4932,-400
4936,-400
4940,-400
4944,-395
4948,-395
4952,-405
4956,-405
4960,-400
4964,-395
4968,-385
4972,-375
4976,-385
4980,-395
4984,-390
4988,-385
4992,-375
4996,-385
5000,-395
5004,-395
5008,-385
5012,-375
5016,-375
5020,-385
5024,-395
5028,-390
5032,-390
5036,-365
5040,-375
5044,-385
5048,-395
5052,-380
5056,-385
5060,-375
5064,-380
5068,-390
5072,-380
5076,-375
5080,-375
5084,-375
5088,-375
5092,-380
5096,-390
5100,-390
5104,-365
5108,-370
5112,-375
5116,-385
5120,-390
5124,-390
5128,-375
5132,-365
5136,-385
5140,-380
5144,-390
5148,-375
5152,-375
5156,-365
5160,-370
5164,-385
5168,-395
5172,-385
5176,-385
5180,-370
5184,-365
5188,-370
5192,-375
5196,-350
5200,-335
5204,-320
5208,-315
5212,-320
5216,-325
5220,-315
5224,-295
5228,-285
5232,-300
5236,-295
5240,-285
5244,-285
5248,-280
5252,-270
5256,-280
5260,-290
5264,-295
5268,-295
5272,-290
5276,-280
5280,-290
5284,-295
5288,-310
5292,-295
5296,-285
5300,-280
5304,-275
5308,-295
5312,-305
5316,-300
5320,-295
5324,-295
5328,-285
5332,-300
5336,-305
5340,-300
5344,-295
5348,-300
5352,-305
5356,-315
5360,-310
5364,-315
5368,-295
5372,-300
5376,-310
5380,-330
5384,-340
5388,-330
5392,-320
5396,-320
5400,-315
5404,-325
5408,-335
5412,-330
5416,-315
5420,-320
5424,-320
5428,-330
5432,-345
5436,-340
5440,-335
5444,-330
5448,-335
5452,-345
5456,-350
5460,-345
5464,-340
5468,-335
5472,-335
5476,-330
5480,-335
5484,-340
5488,-335
5492,-320
5496,-340
5500,-340
5504,-350
5508,-365
5512,-360
5516,-345
5520,-345
5524,-350
5528,-350
5532,-350
5536,-340
5540,-340
5544,-345
5548,-345
5552,-380
5556,-360
5560,-360
5564,-345
5568,-345
5572,-350
5576,-355
5580,-345
5584,-330
5588,-330
5592,-335
5596,-335
5600,-340
5604,-330
5608,-320
5612,-290
5616,-290
5620,-300
5624,-305
5628,-285
5632,-280
5636,-275
5640,-280
5644,-275
5648,-270
5652,-265
5656,-250
5660,-230
5664,-245
5668,-240
5672,-255
5676,-255
5680,-245
5684,-235
5688,-255
5692,-265
5696,-260
5700,-255
5704,-270
5708,-265
5712,-280
5716,-255
5720,-250
5724,-245
5728,-265
5732,-280
5736,-300
5740,-315
5744,-325
5748,-335
5752,-345
5756,-330
5760,-335
5764,-345
5768,-360
5772,-350
5776,-340
5780,-335
5784,-345
5788,-360
5792,-365
5796,-375
5800,-370
5804,-365
5808,-365
5812,-380
5816,-375
5820,-375
5824,-365
5828,-370
5832,-360
5836,-370
5840,-380
5844,-365
5848,-360
5852,-350
5856,-355
5860,-370
5864,-385
5868,-395
5872,-430
5876,-445
5880,-485
5884,-515
5888,-565
5892,-555
5896,-475
5900,-355
5904,-220
5908,-55
5912,185
5916,475
5920,705
5924,820
5928,780
5932,535
5936,145
5940,-200
5944,-420
5948,-500
5952,-480
5956,-450
5960,-410
5964,-400
5968,-390
5972,-390
5976,-400
5980,-405
5984,-425
5988,-425
5992,-405
5996,-395
6000,-405
6004,-405
6008,-415
6012,-405
6016,-385
6020,-390
6024,-395
6028,-395
6032,-395
6036,-395
6040,-385
6044,-390
6048,-390
6052,-400
6056,-425
6060,-410
6064,-400
6068,-395
6072,-400
6076,-405
6080,-425
6084,-415
6088,-405
6092,-405
6096,-405
6100,-410
6104,-415
6108,-405
6112,-420
6116,-405
6120,-410
6124,-410
6128,-420
6132,-415
6136,-405
6140,-395
6144,-395
6148,-395
6152,-400
6156,-395
6160,-395
6164,-405
6168,-405
6172,-420
6176,-435
6180,-415
6184,-405
6188,-395
6192,-390
6196,-415
6200,-405
6204,-405
6208,-400
6212,-395
6216,-395
6220,-405
6224,-420
6228,-415
6232,-400
6236,-395
6240,-400
6244,-405
6248,-425
6252,-425
6256,-425
6260,-420
6264,-425
6268,-450
6272,-445
6276,-450
6280,-435
6284,-445
6288,-470
6292,-455
6296,-460
6300,-440
6304,-435
6308,-425
6312,-430
6316,-445
6320,-450
6324,-445
6328,-430
6332,-420
6336,-410
6340,-425
6344,-420
6348,-405
6352,-380
6356,-370
6360,-365
6364,-365
6368,-365
6372,-345
6376,-330
6380,-315
6384,-305
6388,-305
6392,-320
6396,-310
6400,-310
6404,-305
6408,-310
6412,-315
6416,-320
6420,-315
6424,-305
6428,-305
6432,-295
6436,-310
6440,-320
6444,-310
6448,-315
6452,-295
6456,-300
6460,-305
6464,-300
6468,-285
6472,-280
6476,-290
6480,-295
6484,-305
6488,-325
6492,-305
6496,-300
6500,-300
6504,-315
6508,-325
6512,-335
6516,-325
6520,-315
6524,-320
6528,-335
6532,-330
6536,-340
6540,-325
6544,-325
6548,-320
6552,-315
6556,-335
6560,-335
6564,-345
6568,-335
6572,-325
6576,-330
6580,-315
6584,-335
6588,-330
6592,-330
6596,-330
6600,-330
6604,-335
6608,-340
6612,-330
6616,-320
6620,-315
6624,-325
6628,-335
6632,-355
6636,-345
6640,-340
6644,-335
6648,-320
6652,-325
6656,-350
6660,-330
6664,-315
6668,-315
6672,-330
6676,-330
6680,-335
6684,-335
6688,-330
6692,-330
6696,-330
6700,-340
6704,-340
6708,-340
6712,-325
6716,-325
6720,-325
6724,-345
6728,-350
6732,-340
6736,-330
6740,-320
6744,-310
6748,-305
6752,-305
6756,-275
6760,-270
6764,-255
6768,-260
6772,-265
6776,-260
6780,-250
6784,-235
6788,-235
6792,-220
6796,-235
6800,-235
6804,-220
6808,-230
6812,-225
6816,-235
6820,-245
6824,-255
6828,-240
6832,-230
6836,-230
6840,-250
6844,-255
6848,-250
6852,-230
6856,-205
6860,-195
6864,-210
6868,-230
6872,-270
6876,-270
6880,-285
6884,-285
6888,-310
6892,-330
6896,-340
6900,-340
6904,-345
6908,-350
6912,-350
6916,-340
6920,-355
6924,-345
6928,-340
6932,-340
6936,-345
6940,-355
6944,-370
6948,-355
6952,-370
6956,-345
6960,-340
6964,-360
6968,-380
6972,-360
6976,-345
6980,-350
6984,-350
6988,-355
6992,-380
6996,-390
7000,-395
7004,-425
7008,-455
7012,-475
7016,-510
7020,-545
7024,-540
7028,-495
7032,-405
7036,-295
7040,-160
7044,40
7048,315
7052,595
7056,800
7060,885
7064,795
7068,520
7072,130
7076,-215
7080,-425
7084,-500
7088,-490
7092,-450
7096,-400
7100,-390
7104,-395
7108,-395
7112,-400
7116,-390
7120,-380
7124,-385
7128,-385
7132,-400
7136,-410
7140,-410
7144,-390
7148,-390
7152,-405
7156,-405
7160,-415
7164,-410
7168,-395
7172,-395
7176,-400
7180,-415
7184,-415
7188,-415
7192,-400
7196,-390
7200,-390
7204,-410
7208,-415
7212,-405
7216,-395
7220,-395
7224,-395
7228,-405
7232,-410
7236,-410
7240,-400
7244,-390
7248,-395
7252,-410
7256,-425
7260,-415
7264,-405
7268,-410
7272,-405
7276,-415
7280,-425
7284,-425
7288,-410
7292,-395
7296,-390
7300,-400
7304,-410
7308,-410
7312,-400
7316,-390
7320,-410
7324,-420
7328,-420
7332,-415
7336,-415
7340,-405
7344,-420
7348,-415
7352,-425
7356,-410
7360,-400
7364,-405
7368,-400
7372,-400
7376,-410
7380,-400
7384,-395
7388,-395
7392,-405
7396,-410
7400,-425
7404,-425
7408,-410
7412,-410
7416,-420
7420,-430
7424,-445
7428,-440
7432,-435
7436,-430
7440,-430
7444,-450
7448,-445
7452,-445
7456,-435
7460,-435
7464,-445
7468,-440
7472,-450
7476,-430
7480,-430
7484,-415
7488,-400
7492,-400
7496,-385
7500,-365
7504,-335
7508,-330
7512,-325
7516,-330
7520,-330
7524,-310
7528,-295
7532,-285
7536,-290
7540,-290
7544,-310
7548,-295
7552,-285
7556,-280
7560,-300
7564,-290
7568,-295
7572,-290
7576,-280
7580,-275
7584,-275
7588,-290
7592,-290
7596,-285
7600,-270
7604,-270
7608,-270
7612,-275
7616,-290
7620,-285
7624,-275
7628,-275
7632,-290
7636,-295
7640,-305
7644,-295
7648,-295
7652,-285
7656,-290
7660,-300
7664,-305
7668,-310
7672,-295
7676,-300
7680,-305
7684,-310
7688,-325
7692,-325
7696,-315
7700,-310
7704,-315
7708,-315
7712,-325
7716,-320
7720,-310
7724,-320
7728,-315
7732,-330
7736,-330
7740,-320
7744,-310
7748,-310
7752,-310
7756,-330
7760,-335
7764,-330
7768,-320
7772,-325
7776,-325
7780,-330
7784,-335
7788,-330
7792,-325
7796,-325
7800,-320
7804,-325
7808,-330
7812,-325
7816,-315
7820,-305
7824,-325
7828,-315
7832,-335
7836,-330
7840,-310
7844,-320
7848,-330
7852,-330
7856,-335
7860,-330
7864,-330
7868,-320
7872,-320
7876,-330
7880,-330
7884,-325
7888,-315
7892,-315
7896,-315
7900,-330
7904,-330
7908,-320
7912,-315
7916,-305
7920,-305
7924,-295
7928,-315
7932,-300
7936,-275
7940,-255
7944,-255
7948,-260
7952,-265
7956,-255
7960,-235
7964,-230
7968,-225
7972,-220
7976,-220
7980,-215
7984,-200
7988,-205
7992,-205
7996,-225
8000,-235
8004,-240
8008,-230
8012,-215
8016,-240
8020,-240
8024,-250
8028,-235
8032,-210
8036,-200
8040,-220
8044,-255
8048,-275
8052,-285
8056,-300
8060,-305
8064,-320
8068,-330
8072,-325
8076,-320
8080,-330
8084,-330
8088,-335
8092,-340
8096,-345
8100,-340
8104,-335
8108,-320
8112,-325
8116,-335
8120,-345
8124,-345
8128,-345
8132,-335
8136,-340
8140,-345
8144,-355
8148,-340
8152,-340
8156,-340
8160,-340
8164,-345
8168,-355
8172,-365
8176,-370
8180,-405
8184,-445
8188,-480
8192,-495
8196,-520
100,10000
104,0
108,0
112,500
116,504
120,1000
124,900
128,1000
500,707
504,707
508,707
512,-707
